Lat,Vel,VOR,Type,Dir,Loc
61,233.568464006696,0.0101367636016887,E,R,10
18,212.979997907366,-0.861465462017045,E,R,10
18,195.868355887277,-0.909158160347816,E,R,10
42,-174.39705984933,-0.765040387529238,H,L,11
22,-203.835623604911,-0.922589395620532,H,L,11
21,-253.176007952009,-0.891904208454402,H,L,11
26,-207.268851143973,-0.870215165665151,H,L,11
22,-340.303693498884,-0.173548518937884,H,L,11
67,-161.88485281808,-0.63733102130141,H,L,11
23,-204.674857003348,-0.793599064274013,H,L,11
35,131.36727469308,-0.765040387529238,E,L,11
30,165.743146623884,-0.922589395620532,E,L,11
26,193.961007254464,-0.891904208454402,E,L,11
28,157.121930803571,-0.870215165665151,E,L,11
60,275.214059012277,-0.173548518937884,E,L,11
52,125.56893484933,-0.63733102130141,E,L,11
11,170.364379882813,-0.793599064274013,E,L,11
44,-130.909511021205,-0.540495154697883,H,R,11
52,-114.113943917411,-0.968691864567794,H,R,11
41,-88.5336739676339,-0.911290391227216,H,R,11
35,-96.3919503348214,-0.864075828229138,H,R,11
37,-72.3593575613839,-0.865299849952418,H,R,11
35,-107.182094029018,-0.890415033584444,H,R,11
44,-90.8442905970982,-0.908268548819515,H,R,11
28,-157.863071986607,-0.846583958471297,H,R,11
33,-124.969482421875,-0.945787638211052,H,R,11
34,-100.915091378348,-0.735884658029254,H,R,11
NaN,-127.912248883929,NaN,H,R,11
42,-162.65869140625,-0.959853746806115,H,R,11
86,148.097446986607,-0.540495154697883,E,R,11
55,133.176531110491,-0.968691864567794,E,R,11
44,102.495465959821,-0.911290391227216,E,R,11
38,108.740670340402,-0.864075828229138,E,R,11
46,95.1603480747768,-0.865299849952418,E,R,11
38,120.435442243304,-0.890415033584444,E,R,11
54,116.064889090402,-0.908268548819515,E,R,11
33,159.552437918527,-0.846583958471297,E,R,11
36,133.612496512277,-0.945787638211052,E,R,11
45,123.214721679688,-0.735884658029254,E,R,11
68,161.187308175223,NaN,E,R,11
49,167.737688337054,-0.959853746806115,E,R,11
24,-128.675188337054,-0.937440291552403,H,S,1
24,-133.067539760045,-0.886686129043809,H,S,1
22,-137.906755719866,-0.855192576780333,H,S,1
23,-144.500732421875,-0.96638955041915,H,S,1
24,-122.571672712054,-0.855921813063171,H,S,1
22,-155.672345842634,-0.917862075060895,H,S,1
23,-136.184692382813,-0.910750020429619,H,S,1
28,125.906808035714,-0.937440291552403,E,S,1
31,124.217442103795,-0.886686129043809,E,S,1
39,127.39998953683,-0.855192576780333,E,S,1
27,137.394496372768,-0.96638955041915,E,S,1
32,114.288330078125,-0.855921813063171,E,S,1
21,145.677839006696,-0.917862075060895,E,S,1
31,131.301879882813,-0.910750020429619,E,S,1
21,-91.094970703125,-0.692654626173485,H,S,2
21,-80.8606828962054,-0.809005940927253,H,S,2
20,-85.8415876116071,0.272729035967065,H,S,2
23,-125.42724609375,-0.808903183103855,H,S,2
20,-81.1440604073661,-0.814921318309478,H,S,2
18,-76.7299107142857,NaN,H,S,2
22,-96.0976736886161,-0.85961662753067,H,S,2
22,-107.28018624442,-0.877221498585442,H,S,2
0,81.9941929408482,-0.692654626173485,E,S,2
22,68.8062395368304,-0.809005940927253,E,S,2
69,70.7462855747768,0.272729035967065,E,S,2
13,108.980451311384,-0.808903183103855,E,S,2
20,69.7980608258929,-0.814921318309478,E,S,2
NaN,62.6373291015625,NaN,E,S,2
22,84.0432303292411,-0.85961662753067,E,S,2
22,96.6426304408482,-0.877221498585442,E,S,2
24,-127.476283482143,-0.867977628128052,H,S,3
24,-142.96395438058,-0.892763157740676,H,S,3
23,-134.375435965402,-0.881738176969554,H,S,3
21,-146.800449916295,-0.898943378426912,H,S,3
21,-153.230939592634,-0.924908909532436,H,S,3
21,-170.854840959821,-0.855723059338309,H,S,3
24,-159.225463867188,-0.916299082590752,H,S,3
21,-159.269060407366,-0.844073369183723,H,S,3
21,-136.587960379464,-0.883895578601548,H,S,3
24,-151.617867606027,-0.93364044905039,H,S,3
24,112.206595284598,-0.867977628128052,E,S,3
27,131.563459123884,-0.892763157740676,E,S,3
25,117.361886160714,-0.881738176969554,E,S,3
22,136.675153459821,-0.898943378426912,E,S,3
22,144.577026367188,-0.924908909532436,E,S,3
16,159.116472516741,-0.855723059338309,E,S,3
26,146.266392299107,-0.916299082590752,E,S,3
17,148.228236607143,-0.844073369183723,E,S,3
20,126.767839704241,-0.883895578601548,E,S,3
28,142.506190708705,-0.93364044905039,E,S,3
28,-86.3211495535714,-0.958492213145268,H,S,4
27,-88.8170514787946,-0.905354806106233,H,S,4
29,-103.912353515625,-0.97971180356684,H,S,4
32,-87.432861328125,-0.756038724832412,H,S,4
23,-96.5554373604911,-0.951281445183308,H,S,4
30,-93.0459158761161,-0.923017525339757,H,S,4
23,-102.746146065848,-0.902150798519115,H,S,4
27,-92.6099504743304,-0.931795543897528,H,S,4
24,-92.7843366350446,-0.942953430913474,H,S,4
32,-95.6617082868304,-0.933989086383474,H,S,4
29,-113.372802734375,-0.990985261807349,H,S,4
23,-85.5800083705357,-0.940837695968846,H,S,4
28,-89.5254952566964,-0.91684143195971,H,S,4
30,-99.7488839285714,-0.92536876089191,H,S,4
25,-92.8715297154018,-0.825978351401325,H,S,4
32,-83.8579450334821,-0.955709134308403,H,S,4
25,-87.5200544084821,-0.93082992250597,H,S,4
16,-88.1740025111607,-0.910507835495989,H,S,4
26,-75.6726946149554,-0.917860788314351,H,S,4
24,-132.533482142857,-0.947629693949794,H,S,4
30,-87.9233224051339,-0.933603874038059,H,S,4
31,-67.8253173828125,-0.841339351369685,H,S,4
31,-77.4056570870536,-0.96598476061048,H,S,4
32,-75.3675188337054,-0.914674645718871,H,S,4
30,87.9342215401786,-0.958492213145268,E,S,4
22,87.6290457589286,-0.905354806106233,E,S,4
31,101.797921316964,-0.97971180356684,E,S,4
22,84.8170689174107,-0.756038724832412,E,S,4
19,91.0840715680804,-0.951281445183308,E,S,4
25,93.5036795479911,-0.923017525339757,E,S,4
19,94.8987688337054,-0.902150798519115,E,S,4
24,89.3293108258929,-0.931795543897528,E,S,4
19,94.3756103515625,-0.942953430913474,E,S,4
32,90.4519217354911,-0.933989086383474,E,S,4
32,111.672537667411,-0.990985261807349,E,S,4
19,80.3702218191964,-0.940837695968846,E,S,4
33,82.3538643973214,-0.91684143195971,E,S,4
32,93.6344691685268,-0.92536876089191,E,S,4
14,91.094970703125,-0.825978351401325,E,S,4
35,80.3593226841518,-0.955709134308403,E,S,4
17,84.0432303292411,-0.93082992250597,E,S,4
17,80.0105503627232,-0.910507835495989,E,S,4
23,71.9015938895089,-0.917860788314351,E,S,4
24,129.492623465402,-0.947629693949794,E,S,4
34,81.3620431082589,-0.933603874038059,E,S,4
27,60.3485107421875,-0.841339351369685,E,S,4
37,72.3157610212054,-0.96598476061048,E,S,4
29,71.7926025390625,-0.914674645718871,E,S,4
13,-108.50088936942,-0.903455162487397,H,S,5
21,-133.590698242188,-0.861143446235617,H,S,5
18,-119.007655552455,NaN,H,S,5
21,-124.784197126116,-0.873766774970824,H,S,5
18,-134.299142020089,-0.859408093144659,H,S,5
22,-102.942330496652,-0.843406625397278,H,S,5
20,-120.904105050223,NaN,H,S,5
21,-129.786900111607,-0.890344666389842,H,S,5
21,-112.936837332589,-0.790948857430134,H,S,5
22,-82.7462332589286,-0.851080884730896,H,S,5
17,-115.421840122768,-0.851421381968407,H,S,5
19,-113.99405343192,-0.873846845808302,H,S,5
19,-135.80322265625,-0.912154337865445,H,S,5
4,96.3701520647321,-0.903455162487397,E,S,5
24,116.664341517857,-0.861143446235617,E,S,5
NaN,106.03768484933,NaN,E,S,5
22,108.533586774554,-0.873766774970824,E,S,5
21,117.65616280692,-0.859408093144659,E,S,5
22,87.3456682477679,-0.843406625397278,E,S,5
NaN,104.566301618304,NaN,E,S,5
24,115.868704659598,-0.890344666389842,E,S,5
12,100.751604352679,-0.790948857430134,E,S,5
26,71.6618129185268,-0.851080884730896,E,S,5
12,103.737967354911,-0.851421381968407,E,S,5
22,103.509085518973,-0.873846845808302,E,S,5
22,123.835972377232,-0.912154337865445,E,S,5
21,-110.61532156808,-0.808280868469432,H,S,6
12,-74.0378243582589,-0.744025806147654,H,S,6
18,-73.1876918247768,-0.765769769934674,H,S,6
4,-93.994140625,NaN,H,S,6
29,-87.738037109375,-0.778536748179467,H,S,6
20,-97.9832240513393,-0.851787681831927,H,S,6
22,-97.0785958426339,-0.807030985129858,H,S,6
19,-91.094970703125,-0.800593579136969,H,S,6
25,-91.4328438895089,-0.842765392590664,H,S,6
19,-76.1740548270089,-0.555014529962635,H,S,6
24,-91.6508265904018,-0.820132735518905,H,S,6
16,-82.6263427734375,-0.808454610614798,H,S,6
22,-100.184849330357,-0.793186634303486,H,S,6
19,-114.615304129464,NaN,H,S,6
30,87.2802734375,-0.808280868469432,E,S,6
4,57.4820382254464,-0.744025806147654,E,S,6
23,60.3812081473214,-0.765769769934674,E,S,6
NaN,75.7925851004464,NaN,E,S,6
28,71.4220319475446,-0.778536748179467,E,S,6
12,82.3865618024554,-0.851787681831927,E,S,6
24,80.87158203125,-0.807030985129858,E,S,6
19,73.5037667410714,-0.800593579136969,E,S,6
30,77.4383544921875,-0.842765392590664,E,S,6
0,62.2994559151786,-0.555014529962635,E,S,6
25,77.1222795758929,-0.820132735518905,E,S,6
16,65.4384068080357,-0.808454610614798,E,S,6
23,82.5609479631696,-0.793186634303486,E,S,6
NaN,99.5962960379464,NaN,E,S,6
22,-94.2121233258929,-0.643333986876974,H,S,7
24,-81.9723946707589,-0.997396640067548,H,S,7
23,-86.7462158203125,-0.849414006663509,H,S,7
25,-84.5881870814732,-0.80533827085331,H,S,7
25,-88.0323137555804,-0.824765916913398,H,S,7
27,-79.0078299386161,-0.771743788057301,H,S,7
26,-93.5581752232143,-1.39563891833138,H,S,7
26,-91.0295758928571,-0.742704273652357,H,S,7
26,-96.2175641741071,-1.19550238979886,H,S,7
23,-90.0922502790179,-0.978213745794229,H,S,7
25,-104.315621512277,-0.876154220923148,H,S,7
7,81.3184465680804,-0.643333986876974,E,S,7
35,64.8062569754464,-0.997396640067548,E,S,7
25,75.6726946149554,-0.849414006663509,E,S,7
20,74.5827811104911,-0.80533827085331,E,S,7
25,77.2203717912946,-0.824765916913398,E,S,7
21,68.6863490513393,-0.771743788057301,E,S,7
18,78.3647809709821,-1.39563891833138,E,S,7
18,82.4410574776786,-0.742704273652357,E,S,7
25,103.29110281808,-1.19550238979886,E,S,7
28,74.8225620814732,-0.978213745794229,E,S,7
20,89.1222272600446,-0.876154220923148,E,S,7
22,-230.222429547991,-1.07561261126328,H,S,8
23,-226.451328822545,-1.09066184366251,H,S,8
20,-281.404767717634,-1.55222619125277,H,S,8
19,-291.27938406808,-1.0906429270156,H,S,8
21,-279.192243303571,-1.06335034590137,H,S,8
20,-291.421072823661,-1.20088897412435,H,S,8
18,-275.780814034598,-1.10940940959612,H,S,8
20,-300.728934151786,-1.46794928859995,H,S,8
18,-305.350167410714,NaN,H,S,8
22,-220.009940011161,-1.07942972465205,H,S,8
20,-298.287527901786,-1.10217057234413,H,S,8
22,-235.584803989955,-1.0368913356277,H,S,8
20,-257.372174944196,-1.56513622938978,H,S,8
32,228.751046316964,-1.07561261126328,E,S,8
27,242.516653878348,-1.09066184366251,E,S,8
22,287.562779017857,-1.55222619125277,E,S,8
22,312.282017299107,-1.0906429270156,E,S,8
25,284.58731515067,-1.06335034590137,E,S,8
25,302.668980189732,-1.20088897412435,E,S,8
20,288.630894252232,-1.10940940959612,E,S,8
20,292.347499302455,-1.46794928859995,E,S,8
NaN,298.32022530692,NaN,E,S,8
26,236.838204520089,-1.07942972465205,E,S,8
24,320.380074637277,-1.10217057234413,E,S,8
25,237.786429268973,-1.0368913356277,E,S,8
24,258.353097098214,-1.56513622938978,E,S,8
19,-106.386457170759,-0.892157138003927,H,S,9
22,-98.2557024274554,-0.977640198693177,H,S,9
23,-131.69424874442,-1.42336181555719,H,S,9
23,-116.261073521205,-0.947849909638502,H,S,9
19,-117.874145507813,-0.912028423906702,H,S,9
22,-130.996704101563,-1.06263885161156,H,S,9
17,-122.299194335938,-0.786333317943359,H,S,9
19,-127.389090401786,-0.926777896088774,H,S,9
19,-123.868669782366,-0.966764094404569,H,S,9
19,-131.487165178571,-0.928396468102549,H,S,9
19,-134.996686662946,-1.12333888435468,H,S,9
21,-112.642560686384,-0.859501988450437,H,S,9
20,-138.887677873884,-0.963840339237372,H,S,9
17,-125.1220703125,-0.91325130376134,H,S,9
21,-141.721452985491,-1.00119606352232,H,S,9
19,-112.108503069196,-0.70837181413116,H,S,9
20,-107.312883649554,-0.975651817251787,H,S,9
5,102.222987583705,-0.892157138003927,E,S,9
21,90.5282156808036,-0.977640198693177,E,S,9
23,124.239240373884,-1.42336181555719,E,S,9
26,110.092163085938,-0.947849909638502,E,S,9
19,109.503609793527,-0.912028423906702,E,S,9
23,124.81689453125,-1.06263885161156,E,S,9
22,115.476335797991,-0.786333317943359,E,S,9
17,119.389125279018,-0.926777896088774,E,S,9
17,118.702479771205,-0.966764094404569,E,S,9
15,123.029436383929,-0.928396468102549,E,S,9
14,127.814156668527,-1.12333888435468,E,S,9
8,105.688912527902,-0.859501988450437,E,S,9
19,133.470807756696,-0.963840339237372,E,S,9
9,116.5771484375,-0.91325130376134,E,S,9
18,142.626081194196,-1.00119606352232,E,S,9
42,103.280203683036,-0.70837181413116,E,S,9
17,102.266584123884,-0.975651817251787,E,S,9
23,-143.083844866071,-1.06871045532547,H,S,10
24,-157.394409179688,-0.938693096579512,H,S,10
23,-152.805873325893,-0.882776376261712,H,S,10
23,-162.65869140625,-0.886511951946179,H,S,10
22,-164.587838309152,-0.909735616876957,H,S,10
21,-169.296264648438,-0.92345088889592,H,S,10
21,-163.585117885045,-0.891518116485504,H,S,10
19,-178.658621651786,-0.90051308681426,H,S,10
24,-159.356253487723,-0.878899267215303,H,S,10
20,-184.16268484933,NaN,H,S,10
21,-184.740339006696,-0.936683754898738,H,S,10
20,-198.713030133929,-0.839159117834121,H,S,10
23,-180.925641741071,-0.966846703467818,H,S,10
21,-179.58504813058,-0.933970172454492,H,S,10
22,-187.933785574777,-0.947944239290746,H,S,10
21,-190.560477120536,-0.858104618971549,H,S,10
20,-187.345232282366,-0.898428887802222,H,S,10
21,-198.429652622768,NaN,H,S,10
21,-196.326119559152,-1.0984139836434,H,S,10
24,-171.072823660714,-0.914544895158115,H,S,10
22,-181.601388113839,-0.898418448515886,H,S,10
22,-211.279732840402,-0.854456986184615,H,S,10
19,-213.437761579241,-0.911439365286205,H,S,10
21,-198.189871651786,NaN,H,S,10
21,-209.023611886161,-0.171172840261897,H,S,10
23,-209.688459123884,-0.941688279091155,H,S,10
14,134.266444614955,-1.06871045532547,E,S,10
20,155.530657087054,-0.938693096579512,E,S,10
17,152.489798409598,-0.882776376261712,E,S,10
15,154.800415039063,-0.886511951946179,E,S,10
19,157.121930803571,-0.909735616876957,E,S,10
18,166.778564453125,-0.92345088889592,E,S,10
17,152.162824358259,-0.891518116485504,E,S,10
19,169.470650809152,-0.90051308681426,E,S,10
19,148.893083844866,-0.878899267215303,E,S,10
NaN,176.576886858259,NaN,E,S,10
17,179.203578404018,-0.936683754898738,E,S,10
10,192.40243094308,-0.839159117834121,E,S,10
19,185.416085379464,-0.966846703467818,E,S,10
20,176.24991280692,-0.933970172454492,E,S,10
20,184.46786063058,-0.947944239290746,E,S,10
12,184.816632952009,-0.858104618971549,E,S,10
16,180.184500558036,-0.898428887802222,E,S,10
NaN,194.832938058036,NaN,E,S,10
15,192.773001534598,-1.0984139836434,E,S,10
18,167.98836844308,-0.914544895158115,E,S,10
19,172.991071428571,-0.898418448515886,E,S,10
10,212.09716796875,-0.854456986184615,E,S,10
13,211.007254464286,-0.911439365286205,E,S,10
NaN,194.723946707589,NaN,E,S,10
58,206.60400390625,-0.171172840261897,E,S,10
21,206.407819475446,-0.941688279091155,E,S,10
34,-112.533569335938,-0.901498373244606,H,S,11
35,-111.879621233259,-0.936768295881972,H,S,11
19,-96.3592529296875,-0.902468960801661,H,S,11
32,107.476370675223,-0.901498373244606,E,S,11
36,106.419154575893,-0.936768295881972,E,S,11
29,90.3647286551339,-0.902468960801661,E,S,11
